Stock,Weight,Inds,Weight_flies,Sex,Treatment,Set,MitoNuc,Mito,Nuc,weight_per_fly,Build
375,1.003028,12,1.013274,F,Control,7,375_375,375,375,0.000853833333333331,parental
375,0.952518,11,0.958374,M,Control,7,375_375,375,375,0.000532363636363634,parental
375,0.966214,20,0.977468,M,Control,1,375_375,375,375,0.000562699999999999,parental
375,0.980266,22,0.99715,M,Control,3,375_375,375,375,0.000767454545454546,parental
375,1.046174,18,1.066882,F,Rotenone,3,375_375,375,375,0.00115044444444445,parental
375,1.018049,17,1.02331,M,Rotenone,1,375_375,375,375,0.000309470588235292,parental
375,0.996978,14,1.013484,F,Control,1,375_375,375,375,0.001179,parental
375,0.99223,13,1.00381,F,Control,7,375_375,375,375,0.000890769230769242,parental
375,1.037854,20,1.053496,M,Rotenone,3,375_375,375,375,0.000782099999999997,parental
375,1.01922,14,1.033776,F,Rotenone,5,375_375,375,375,0.00103971428571429,parental
37A,0.98618,8,0.99246,M,Control,4,Bei05_375,Bei05,375,0.000785000000000008,A
37A,0.972098,8,0.97851,M,Control,4,Bei05_375,Bei05,375,0.000801499999999997,A
37A,1.022848,11,1.035968,F,Control,4,Bei05_375,Bei05,375,0.00119272727272727,A
37A,1.0104,11,1.02333,F,Control,4,Bei05_375,Bei05,375,0.00117545454545456,A
37A,1.02477,15,1.0415,F,Rotenone,4,Bei05_375,Bei05,375,0.00111533333333334,A
37A,1.023378,10,1.034772,F,Control,4,Bei05_375,Bei05,375,0.00113940000000001,A
37A,1.002826,14,1.013354,M,Rotenone,4,Bei05_375,Bei05,375,0.000752000000000007,A
37A,1.027952,15,1.044392,F,Rotenone,4,Bei05_375,Bei05,375,0.001096,A
37A,0.997702,13,1.007672,M,Rotenone,4,Bei05_375,Bei05,375,0.000766923076923071,A
37A,1.026794,15,1.043754,F,Rotenone,4,Bei05_375,Bei05,375,0.00113066666666667,A
37A,1.005084,14,1.016094,M,Rotenone,4,Bei05_375,Bei05,375,0.000786428571428569,A
37A,0.97127,8,0.977466,M,Control,4,Bei05_375,Bei05,375,0.000774499999999997,A
37B,0.950612,14,0.962226,M,Control,4,Bei05_375,Bei05,375,0.00082957142857143,B
37B,0.959068,13,0.969238,M,Control,4,Bei05_375,Bei05,375,0.000782307692307693,B
37B,1.02585,13,1.041134,F,Control,4,Bei05_375,Bei05,375,0.00117569230769231,B
37B,1.026394,14,1.042594,F,Control,4,Bei05_375,Bei05,375,0.00115714285714286,B
37B,1.001104,14,1.011272,M,Rotenone,4,Bei05_375,Bei05,375,0.000726285714285711,B
37B,1.000812,14,1.011684,M,Rotenone,4,Bei05_375,Bei05,375,0.000776571428571428,B
37B,1.04031,14,1.056646,F,Rotenone,4,Bei05_375,Bei05,375,0.00116685714285714,B
37B,1.005616,13,1.01554,M,Rotenone,4,Bei05_375,Bei05,375,0.000763384615384619,B
37B,1.021002,14,1.037008,F,Rotenone,4,Bei05_375,Bei05,375,0.00114328571428571,B
37B,0.97506,14,0.984834,M,Control,4,Bei05_375,Bei05,375,0.000698142857142854,B
37B,1.017816,15,1.034468,F,Rotenone,4,Bei05_375,Bei05,375,0.00111013333333333,B
37B,1.018822,13,1.033266,F,Control,4,Bei05_375,Bei05,375,0.00111107692307693,B
38A,0.998942,15,1.015224,F,Control,5,Bei04_375,Bei04,375,0.00108546666666666,A
38A,1.001988,13,1.011,M,Rotenone,5,Bei04_375,Bei04,375,0.000693230769230754,A
38A,0.94792,14,0.95758,M,Control,5,Bei04_375,Bei04,375,0.00069,A
38A,0.998468,14,1.007508,M,Rotenone,5,Bei04_375,Bei04,375,0.000645714285714289,A
38A,1.020372,13,1.035348,F,Rotenone,5,Bei04_375,Bei04,375,0.00115199999999999,A
38A,1.01338,13,1.028012,F,Rotenone,5,Bei04_375,Bei04,375,0.00112553846153846,A
38A,0.998746,14,1.007776,M,Rotenone,5,Bei04_375,Bei04,375,0.000644999999999999,A
38A,1.000784,15,1.01877,F,Control,5,Bei04_375,Bei04,375,0.00119906666666667,A
38A,0.986582,13,0.995542,M,Control,5,Bei04_375,Bei04,375,0.000689230769230775,A
38A,1.023546,13,1.037968,F,Rotenone,5,Bei04_375,Bei04,375,0.00110938461538461,A
38A,1.002946,15,1.01985,F,Control,5,Bei04_375,Bei04,375,0.00112693333333334,A
38A,0.967604,13,0.976684,M,Control,5,Bei04_375,Bei04,375,0.000698461538461537,A
38B,0.97884,14,0.987796,M,Control,5,Bei04_375,Bei04,375,0.000639714285714283,B
38B,0.999802,13,1.013434,F,Control,5,Bei04_375,Bei04,375,0.00104861538461538,B
38B,1.022446,5,1.027642,F,Rotenone,5,Bei04_375,Bei04,375,0.0010392,B
38B,1.03988,6,1.046754,F,Rotenone,5,Bei04_375,Bei04,375,0.00114566666666667,B
38B,1.0024,13,1.016042,F,Control,5,Bei04_375,Bei04,375,0.00104938461538461,B
38B,0.997978,11,1.005854,M,Rotenone,5,Bei04_375,Bei04,375,0.000716,B
38B,0.996902,10,1.003216,M,Rotenone,5,Bei04_375,Bei04,375,0.000631400000000015,B
38B,1.023404,6,1.029718,F,Rotenone,5,Bei04_375,Bei04,375,0.00105233333333332,B
38B,0.997012,13,1.011598,F,Control,5,Bei04_375,Bei04,375,0.001122,B
38B,0.999676,11,1.006818,M,Rotenone,5,Bei04_375,Bei04,375,0.000649272727272726,B
38B,0.959858,14,0.9701,M,Control,5,Bei04_375,Bei04,375,0.000731571428571427,B
38B,0.965982,14,0.974776,M,Control,5,Bei04_375,Bei04,375,0.000628142857142855,B
39A,1.005294,14,1.016106,M,Rotenone,7,zim53_Ore,Zim53,Ore,0.000772285714285717,A
39A,1.00846,13,1.017838,M,Rotenone,7,zim53_Ore,Zim53,Ore,0.000721384615384624,A
39A,1.011798,11,1.026286,F,Rotenone,7,zim53_Ore,Zim53,Ore,0.00131709090909091,A
39A,1.005132,14,1.015794,M,Rotenone,7,zim53_Ore,Zim53,Ore,0.000761571428571441,A
39A,1.01585,12,1.03085,F,Rotenone,7,zim53_Ore,Zim53,Ore,0.00125000000000001,A
39A,1.022952,11,1.036082,F,Rotenone,7,zim53_Ore,Zim53,Ore,0.00119363636363635,A
39A,0.968378,11,0.976062,M,Control,7,zim53_Ore,Zim53,Ore,0.000698545454545457,A
39A,0.958978,11,0.966408,M,Control,7,zim53_Ore,Zim53,Ore,0.00067545454545455,A
39A,0.99378,12,1.01436,F,Control,7,zim53_Ore,Zim53,Ore,0.00171499999999999,A
39A,0.995672,12,1.010262,F,Control,7,zim53_Ore,Zim53,Ore,0.00121583333333333,A
39A,0.995536,12,1.011668,F,Control,7,zim53_Ore,Zim53,Ore,0.00134433333333334,A
39A,0.951736,12,0.959838,M,Control,7,zim53_Ore,Zim53,Ore,0.000675166666666662,A
39B,1.007032,7,1.01278,M,Rotenone,7,zim53_Ore,Zim53,Ore,0.000821142857142869,B
39B,1.0062,6,1.0115,M,Rotenone,7,zim53_Ore,Zim53,Ore,0.000883333333333347,B
39B,1.00224,7,1.007842,M,Rotenone,7,zim53_Ore,Zim53,Ore,0.000800285714285698,B
39B,1.024622,14,1.04205,F,Rotenone,7,zim53_Ore,Zim53,Ore,0.00124485714285714,B
39B,1.001738,13,1.019496,F,Control,7,zim53_Ore,Zim53,Ore,0.001366,B
39B,1.040144,13,1.054822,F,Rotenone,7,zim53_Ore,Zim53,Ore,0.00112907692307692,B
39B,1.02729,13,1.044784,F,Rotenone,7,zim53_Ore,Zim53,Ore,0.0013456923076923,B
39B,0.950568,12,0.959926,M,Control,7,zim53_Ore,Zim53,Ore,0.000779833333333331,B
39B,1.000682,13,1.019168,F,Control,7,zim53_Ore,Zim53,Ore,0.001422,B
39B,0.993908,13,1.012254,F,Control,7,zim53_Ore,Zim53,Ore,0.00141123076923077,B
39B,0.952826,12,0.961706,M,Control,7,zim53_Ore,Zim53,Ore,0.00074,B
39B,0.95929,13,0.969438,M,Control,7,zim53_Ore,Zim53,Ore,0.000780615384615388,B
3A,1.036356,15,1.048954,M,Rotenone,3,ZW140_Ore,ZW140,Ore,0.000839866666666659,A
3A,1.041202,6,1.048312,F,Control,3,ZW140_Ore,ZW140,Ore,0.00118499999999999,A
3A,1.028408,14,1.040372,M,Rotenone,3,ZW140_Ore,ZW140,Ore,0.000854571428571435,A
3A,1.04638,6,1.054718,F,Control,3,ZW140_Ore,ZW140,Ore,0.00138966666666666,A
3A,1.025268,18,1.040782,M,Control,3,ZW140_Ore,ZW140,Ore,0.00086188888888889,A
3A,0.99162,19,1.007244,M,Control,3,ZW140_Ore,ZW140,Ore,0.000822315789473689,A
3A,1.056656,7,1.066172,F,Rotenone,3,ZW140_Ore,ZW140,Ore,0.00135942857142855,A
3A,1.06897,7,1.078228,F,Rotenone,3,ZW140_Ore,ZW140,Ore,0.00132257142857143,A
3B,1.02695,12,1.037504,M,Rotenone,3,ZW140_Ore,ZW140,Ore,0.000879499999999996,B
3B,1.03782,9,1.050286,F,Control,3,ZW140_Ore,ZW140,Ore,0.00138511111111112,B
3B,0.998104,19,1.014258,M,Control,3,ZW140_Ore,ZW140,Ore,0.000850210526315795,B
3B,0.998806,19,1.01542,M,Control,3,ZW140_Ore,ZW140,Ore,0.00087442105263158,B
3B,1.040732,14,1.061304,F,Control,3,ZW140_Ore,ZW140,Ore,0.00146942857142857,B
3B,1.040638,13,1.05881,F,Rotenone,3,ZW140_Ore,ZW140,Ore,0.00139784615384616,B
3B,1.026008,20,1.043628,M,Rotenone,3,ZW140_Ore,ZW140,Ore,0.000880999999999998,B
3B,1.041466,15,1.06128,F,Rotenone,3,ZW140_Ore,ZW140,Ore,0.00132093333333333,B
41A,1.00511,13,1.015776,M,Rotenone,4,sm21_Ore,sm21,Ore,0.000820461538461543,A
41A,0.998468,13,1.008916,M,Rotenone,4,sm21_Ore,sm21,Ore,0.0008036923076923,A
41A,1.038446,6,1.046984,F,Control,3,sm21_Ore,sm21,Ore,0.00142299999999999,A
41A,0.959068,10,0.966588,M,Control,6,sm21_Ore,sm21,Ore,0.000751999999999997,A
41A,1.00415,15,1.021706,F,Rotenone,5,sm21_Ore,sm21,Ore,0.00117039999999999,A
41A,0.956144,15,0.96771,M,Control,5,sm21_Ore,sm21,Ore,0.000771066666666664,A
41A,0.999056,13,1.014378,F,Control,1,sm21_Ore,sm21,Ore,0.00117861538461538,A
41A,1.01755,13,1.033874,F,Rotenone,4,sm21_Ore,sm21,Ore,0.00125569230769231,A
41A,0.956294,19,0.97048,M,Control,9,sm21_Ore,sm21,Ore,0.00074663157894737,A
41A,0.998952,17,1.003054,F,Control,1,sm21_Ore,sm21,Ore,0.000241294117647055,A
41A,0.970898,19,0.98544,M,Control,9,sm21_Ore,sm21,Ore,0.000765368421052629,A
41A,0.955842,19,0.969322,M,Control,9,sm21_Ore,sm21,Ore,0.000709473684210529,A
41A,0.971706,16,0.984194,M,Control,1,sm21_Ore,sm21,Ore,0.000780500000000003,A
41A,0.99879,12,1.007512,M,Rotenone,6,sm21_Ore,sm21,Ore,0.000726833333333334,A
41A,1.03894,11,1.052466,F,Control,3,sm21_Ore,sm21,Ore,0.00122963636363636,A
41A,1.0023,10,1.016126,F,Control,9,sm21_Ore,sm21,Ore,0.00138260000000001,A
41A,1.023226,11,1.036244,F,Rotenone,6,sm21_Ore,sm21,Ore,0.00118345454545454,A
41A,0.959196,6,0.963536,M,Control,4,sm21_Ore,sm21,Ore,0.000723333333333317,A
41A,0.999366,12,1.015652,F,Control,7,sm21_Ore,sm21,Ore,0.00135716666666667,A
41A,0.958234,15,0.97093,M,Control,1,sm21_Ore,sm21,Ore,0.000846399999999995,A
41A,1.055188,9,1.06805,F,Rotenone,3,sm21_Ore,sm21,Ore,0.0014291111111111,A
41A,0.978462,5,0.982074,M,Control,4,sm21_Ore,sm21,Ore,0.00072239999999999,A
41A,1.025292,13,1.045178,F,Rotenone,4,sm21_Ore,sm21,Ore,0.0015296923076923,A
41A,1.002718,19,1.018788,M,Rotenone,9,sm21_Ore,sm21,Ore,0.000845789473684212,A
41A,0.948084,15,0.959604,M,Control,5,sm21_Ore,sm21,Ore,0.000767999999999998,A
41A,0.999186,12,1.015438,F,Control,9,sm21_Ore,sm21,Ore,0.00135433333333334,A
41A,0.993782,14,1.010576,F,Control,5,sm21_Ore,sm21,Ore,0.00119957142857142,A
41A,1.018132,18,1.040002,F,Rotenone,9,sm21_Ore,sm21,Ore,0.001215,A
41A,1.002794,12,1.019884,F,Control,7,sm21_Ore,sm21,Ore,0.00142416666666667,A
41A,1.025252,15,1.042442,F,Rotenone,5,sm21_Ore,sm21,Ore,0.001146,A
41A,1.02257,11,1.034892,F,Rotenone,6,sm21_Ore,sm21,Ore,0.00112018181818181,A
41A,0.994376,13,1.008504,F,Control,6,sm21_Ore,sm21,Ore,0.00108676923076923,A
41A,1.005068,20,1.021782,M,Rotenone,9,sm21_Ore,sm21,Ore,0.000835699999999995,A
41A,1.020404,14,1.04354,F,Rotenone,7,sm21_Ore,sm21,Ore,0.00165257142857142,A
41A,0.996174,12,1.006154,M,Rotenone,4,sm21_Ore,sm21,Ore,0.000831666666666666,A
41A,1.038182,19,1.054986,M,Rotenone,3,sm21_Ore,sm21,Ore,0.000884421052631581,A
41A,1.018868,14,1.03655,F,Rotenone,4,sm21_Ore,sm21,Ore,0.001263,A
41A,0.997928,13,1.00728,M,Rotenone,6,sm21_Ore,sm21,Ore,0.000719384615384609,A
41A,0.99536,12,1.01126,F,Control,9,sm21_Ore,sm21,Ore,0.001325,A
41A,1.011416,18,1.034584,F,Rotenone,9,sm21_Ore,sm21,Ore,0.0012871111111111,A
41A,1.01337,19,1.037432,F,Rotenone,9,sm21_Ore,sm21,Ore,0.00126642105263157,A
41A,1.019146,16,1.03727,F,Rotenone,5,sm21_Ore,sm21,Ore,0.00113274999999999,A
41A,1.027674,11,1.040132,F,Rotenone,6,sm21_Ore,sm21,Ore,0.00113254545454546,A
41A,1.040882,7,1.04927,F,Control,4,sm21_Ore,sm21,Ore,0.00119828571428569,A
41A,0.991932,13,1.006134,F,Control,6,sm21_Ore,sm21,Ore,0.00109246153846154,A
41A,0.997416,12,1.01332,F,Control,2,sm21_Ore,sm21,Ore,0.00132533333333334,A
41A,0.959296,13,0.9688,M,Control,7,sm21_Ore,sm21,Ore,0.00073107692307692,A
41A,1.008086,31,1.031844,M,Rotenone,9,sm21_Ore,sm21,Ore,0.000766387096774192,A
41A,1.015482,16,1.033034,F,Rotenone,1,sm21_Ore,sm21,Ore,0.001097,A
41A,1.000618,15,1.01792,F,Control,5,sm21_Ore,sm21,Ore,0.00115346666666666,A
41A,0.964194,10,0.971234,M,Control,6,sm21_Ore,sm21,Ore,0.000704000000000005,A
41A,1.005436,12,1.014026,M,Rotenone,6,sm21_Ore,sm21,Ore,0.000715833333333341,A
41A,0.99582,19,1.012404,M,Control,3,sm21_Ore,sm21,Ore,0.00087284210526316,A
41A,1.000606,13,1.009674,M,Rotenone,7,sm21_Ore,sm21,Ore,0.00069753846153845,A
41A,1.031074,6,1.039852,F,Control,4,sm21_Ore,sm21,Ore,0.00146299999999999,A
41A,1.018628,7,1.027854,F,Control,4,sm21_Ore,sm21,Ore,0.00131799999999999,A
41A,0.998038,13,1.007414,M,Rotenone,7,sm21_Ore,sm21,Ore,0.000721230769230773,A
41A,1.002054,13,1.011656,M,Rotenone,5,sm21_Ore,sm21,Ore,0.000738615384615393,A
41A,1.011702,13,1.0277,F,Rotenone,7,sm21_Ore,sm21,Ore,0.00123061538461538,A
41A,0.99732,13,1.010992,F,Control,6,sm21_Ore,sm21,Ore,0.0010516923076923,A
41A,0.947462,21,0.970609,M,Control,2,sm21_Ore,sm21,Ore,0.0011022380952381,A
41A,1.004602,19,1.02095,M,Rotenone,2,sm21_Ore,sm21,Ore,0.000860421052631581,A
41A,0.999986,14,1.01626,F,Control,5,sm21_Ore,sm21,Ore,0.00116242857142856,A
41A,0.997324,20,1.014368,M,Rotenone,2,sm21_Ore,sm21,Ore,0.000852199999999997,A
41A,1.02051,11,1.032682,F,Rotenone,1,sm21_Ore,sm21,Ore,0.00110654545454546,A
41A,1.0001,13,1.018652,F,Control,7,sm21_Ore,sm21,Ore,0.00142707692307692,A
41A,0.964194,13,0.973644,M,Control,7,sm21_Ore,sm21,Ore,0.000726923076923074,A
41A,1.014734,13,1.029964,F,Rotenone,7,sm21_Ore,sm21,Ore,0.00117153846153847,A
41A,0.998986,14,1.019854,F,Control,2,sm21_Ore,sm21,Ore,0.00149057142857143,A
41A,1.007372,12,1.01628,M,Rotenone,5,sm21_Ore,sm21,Ore,0.000742333333333345,A
41A,0.952362,9,0.958888,M,Control,6,sm21_Ore,sm21,Ore,0.000725111111111102,A
41A,0.970698,15,0.9824,M,Control,5,sm21_Ore,sm21,Ore,0.00078013333333334,A
41A,0.995494,12,1.0044,M,Rotenone,5,sm21_Ore,sm21,Ore,0.000742166666666664,A
41A,1.000472,13,1.010398,M,Rotenone,7,sm21_Ore,sm21,Ore,0.000763538461538452,A
41A,1.003476,17,1.018404,M,Control,3,sm21_Ore,sm21,Ore,0.000878117647058827,A
41A,1.019912,5,1.025612,F,Rotenone,2,sm21_Ore,sm21,Ore,0.00114000000000001,A
41A,0.947876,6,0.952216,M,Control,4,sm21_Ore,sm21,Ore,0.000723333333333317,A
41A,0.94739,12,0.956736,M,Control,7,sm21_Ore,sm21,Ore,0.00077883333333334,A
41A,1.03086,20,1.048566,M,Rotenone,3,sm21_Ore,sm21,Ore,0.0008853,A
41A,1.039492,7,1.049538,F,Rotenone,2,sm21_Ore,sm21,Ore,0.00143514285714286,A
41A,1.057202,13,1.076074,F,Rotenone,3,sm21_Ore,sm21,Ore,0.00145169230769231,A
41B,1.002554,18,1.018468,M,Rotenone,9,sm21_Ore,sm21,Ore,0.00088411111111111,B
41B,0.958322,19,0.974126,M,Control,9,sm21_Ore,sm21,Ore,0.000831789473684213,B
41B,1.053314,20,1.080396,F,Rotenone,3,sm21_Ore,sm21,Ore,0.00135409999999999,B
41B,1.027542,21,1.045168,M,Rotenone,3,sm21_Ore,sm21,Ore,0.00083933333333334,B
41B,0.970628,17,0.983404,M,Control,1,sm21_Ore,sm21,Ore,0.0007515294117647,B
41B,1.056318,15,1.07552,F,Rotenone,3,sm21_Ore,sm21,Ore,0.00128013333333333,B
41B,1.001996,18,1.017844,M,Rotenone,9,sm21_Ore,sm21,Ore,0.000880444444444437,B
41B,1.004914,19,1.030758,F,Rotenone,9,sm21_Ore,sm21,Ore,0.00136021052631579,B
41B,1.01645,16,1.035834,F,Rotenone,9,sm21_Ore,sm21,Ore,0.00121149999999999,B
41B,1.025486,20,1.04264,M,Control,3,sm21_Ore,sm21,Ore,0.000857700000000006,B
41B,1.006568,19,1.02175,M,Rotenone,2,sm21_Ore,sm21,Ore,0.000799052631578949,B
41B,1.03436,20,1.050808,M,Rotenone,3,sm21_Ore,sm21,Ore,0.000822400000000001,B
41B,1.004328,20,1.021898,M,Rotenone,1,sm21_Ore,sm21,Ore,0.000878499999999993,B
41B,1.005538,21,1.023328,M,Control,3,sm21_Ore,sm21,Ore,0.000847142857142856,B
41B,1.0026,15,1.023118,F,Control,2,sm21_Ore,sm21,Ore,0.00136786666666667,B
41B,1.039576,13,1.052666,F,Rotenone,1,sm21_Ore,sm21,Ore,0.00100692307692308,B
41B,0.955836,16,0.980184,M,Control,2,sm21_Ore,sm21,Ore,0.00152175,B
41B,0.996428,17,1.017428,F,Control,9,sm21_Ore,sm21,Ore,0.00123529411764706,B
41B,1.002392,18,1.018146,M,Rotenone,9,sm21_Ore,sm21,Ore,0.000875222222222225,B
41B,0.993076,16,1.013888,F,Control,9,sm21_Ore,sm21,Ore,0.00130075,B
41B,1.026898,17,1.050176,F,Rotenone,9,sm21_Ore,sm21,Ore,0.00136929411764705,B
41B,1.02518,15,1.04412,F,Rotenone,2,sm21_Ore,sm21,Ore,0.00126266666666666,B
41B,0.965428,16,0.977426,M,Control,1,sm21_Ore,sm21,Ore,0.000749875000000004,B
41B,1.040364,15,1.061644,F,Control,3,sm21_Ore,sm21,Ore,0.00141866666666666,B
41B,0.999172,18,1.023606,F,Control,2,sm21_Ore,sm21,Ore,0.00135744444444445,B
41B,0.99827,20,1.015072,M,Rotenone,2,sm21_Ore,sm21,Ore,0.000840099999999999,B
41B,0.998836,14,1.013204,F,Control,1,sm21_Ore,sm21,Ore,0.00102628571428572,B
41B,0.950444,19,0.96661,M,Control,9,sm21_Ore,sm21,Ore,0.000850842105263159,B
41B,0.958834,19,0.970912,M,Control,2,sm21_Ore,sm21,Ore,0.000635684210526317,B
41B,0.993532,9,1.004796,F,Control,1,sm21_Ore,sm21,Ore,0.00125155555555556,B
41B,0.997076,18,1.019538,F,Control,9,sm21_Ore,sm21,Ore,0.00124788888888889,B
41B,0.950576,20,0.966886,M,Control,9,sm21_Ore,sm21,Ore,0.000815500000000002,B
41B,1.004874,13,1.018394,F,Rotenone,1,sm21_Ore,sm21,Ore,0.00104,B
41B,1.013408,19,1.038704,F,Rotenone,2,sm21_Ore,sm21,Ore,0.00133136842105263,B
42A,1.030178,17,1.049668,F,Rotenone,1,yak_Ore,yak,Ore,0.00114647058823529,A
42A,1.017786,18,1.043656,F,Rotenone,9,yak_Ore,yak,Ore,0.00143722222222221,A
42A,1.020938,15,1.041784,F,Rotenone,4,yak_Ore,yak,Ore,0.00138973333333334,A
42A,0.95868,9,0.966568,M,Control,5,yak_Ore,yak,Ore,0.000876444444444445,A
42A,1.006178,9,1.012568,M,Rotenone,6,yak_Ore,yak,Ore,0.000709999999999988,A
42A,1.000702,11,1.013702,F,Rotenone,6,yak_Ore,yak,Ore,0.00118181818181819,A
42A,0.97529,8,0.982192,M,Control,5,yak_Ore,yak,Ore,0.000862749999999995,A
42A,0.977928,8,0.98484,M,Control,5,yak_Ore,yak,Ore,0.000864000000000004,A
42A,1.002424,12,1.014938,F,Control,6,yak_Ore,yak,Ore,0.00104283333333333,A
42A,1.030508,15,1.052508,F,Rotenone,4,yak_Ore,yak,Ore,0.00146666666666667,A
42A,1.030418,11,1.043404,F,Rotenone,6,yak_Ore,yak,Ore,0.00118054545454545,A
42A,1.023902,17,1.049672,F,Rotenone,9,yak_Ore,yak,Ore,0.00151588235294117,A
42A,1.022942,15,1.04475,F,Rotenone,4,yak_Ore,yak,Ore,0.00145386666666667,A
42A,1.038876,19,1.065824,F,Rotenone,9,yak_Ore,yak,Ore,0.00141831578947369,A
42A,0.99371,14,1.01226,F,Control,9,yak_Ore,yak,Ore,0.001325,A
42A,0.992444,8,1.001942,F,Control,5,yak_Ore,yak,Ore,0.00118725000000001,A
42A,1.002952,12,1.016644,F,Control,6,yak_Ore,yak,Ore,0.001141,A
42A,0.959284,19,0.973658,M,Control,1,yak_Ore,yak,Ore,0.000756526315789474,A
42A,1.0118,19,1.050486,M,Rotenone,1,yak_Ore,yak,Ore,0.00203610526315789,A
42A,1.006092,8,1.012946,M,Rotenone,7,yak_Ore,yak,Ore,0.000856749999999989,A
42A,1.022854,11,1.036342,F,Rotenone,6,yak_Ore,yak,Ore,0.00122618181818183,A
42A,0.996958,13,1.011072,F,Control,6,yak_Ore,yak,Ore,0.0010856923076923,A
42A,1.002798,14,1.021196,F,Control,1,yak_Ore,yak,Ore,0.00131414285714285,A
42A,1.005136,8,1.011204,M,Rotenone,6,yak_Ore,yak,Ore,0.000758499999999995,A
42A,1.008032,13,1.01932,M,Rotenone,4,yak_Ore,yak,Ore,0.00086830769230769,A
42A,1.02288,13,1.04128,F,Control,4,yak_Ore,yak,Ore,0.00141538461538461,A
42A,0.96402,13,0.974188,M,Control,4,yak_Ore,yak,Ore,0.000782153846153851,A
42A,1.001448,13,1.01841,F,Control,9,yak_Ore,yak,Ore,0.00130476923076924,A
42A,1.012012,12,1.028226,F,Control,4,yak_Ore,yak,Ore,0.00135116666666668,A
42A,1.024074,12,1.039986,F,Rotenone,2,yak_Ore,yak,Ore,0.00132600000000001,A
42A,0.992216,7,1.000438,F,Control,5,yak_Ore,yak,Ore,0.00117457142857142,A
42A,1.039168,18,1.063828,F,Rotenone,2,yak_Ore,yak,Ore,0.00136999999999999,A
42A,1.01821,6,1.026458,F,Rotenone,7,yak_Ore,yak,Ore,0.00137466666666667,A
42A,0.994596,14,1.013066,F,Control,9,yak_Ore,yak,Ore,0.00131928571428571,A
42A,1.038156,2,1.041244,F,Control,3,yak_Ore,yak,Ore,0.00154399999999999,A
42A,1.041152,8,1.05115,F,Control,3,yak_Ore,yak,Ore,0.00124974999999999,A
42A,0.995722,17,1.014534,F,Control,1,yak_Ore,yak,Ore,0.00110658823529412,A
42A,0.965478,17,0.979266,M,Control,9,yak_Ore,yak,Ore,0.000811058823529413,A
42A,0.998526,13,1.009066,M,Rotenone,4,yak_Ore,yak,Ore,0.00081076923076923,A
42A,1.010584,13,1.029274,F,Control,4,yak_Ore,yak,Ore,0.00143769230769231,A
42A,0.96839,13,0.978072,M,Control,6,yak_Ore,yak,Ore,0.000744769230769237,A
42A,1.002084,19,1.018722,M,Rotenone,2,yak_Ore,yak,Ore,0.000875684210526312,A
42A,1.012322,12,1.02619,F,Rotenone,1,yak_Ore,yak,Ore,0.00115566666666667,A
42A,0.996894,13,1.01517,F,Control,7,yak_Ore,yak,Ore,0.00140584615384615,A
42A,0.95074,13,0.961696,M,Control,4,yak_Ore,yak,Ore,0.000842769230769228,A
42A,0.967842,16,0.980566,M,Control,9,yak_Ore,yak,Ore,0.000795250000000004,A
42A,1.008492,7,1.014468,M,Rotenone,7,yak_Ore,yak,Ore,0.000853714285714283,A
42A,1.016914,6,1.024804,F,Rotenone,7,yak_Ore,yak,Ore,0.00131499999999999,A
42A,0.99629,8,1.00223,M,Rotenone,6,yak_Ore,yak,Ore,0.000742499999999993,A
42A,1.004776,16,1.022378,M,Rotenone,2,yak_Ore,yak,Ore,0.00110012500000001,A
42A,1.005772,8,1.012132,M,Rotenone,7,yak_Ore,yak,Ore,0.00079499999999999,A
42A,0.97746,14,0.988352,M,Control,6,yak_Ore,yak,Ore,0.000778000000000001,A
42A,0.978924,12,0.98856,M,Control,7,yak_Ore,yak,Ore,0.000802999999999998,A
42A,0.970794,20,0.985582,M,Control,9,yak_Ore,yak,Ore,0.000739399999999996,A
42A,0.997268,12,1.013872,F,Control,7,yak_Ore,yak,Ore,0.00138366666666667,A
42A,0.968138,13,0.977762,M,Control,6,yak_Ore,yak,Ore,0.00074030769230769,A
42A,1.037802,13,1.049078,M,Rotenone,3,yak_Ore,yak,Ore,0.00086738461538462,A
42A,1.04869,9,1.060972,F,Rotenone,3,yak_Ore,yak,Ore,0.00136466666666668,A
42A,0.952368,18,0.973909,M,Control,2,yak_Ore,yak,Ore,0.00119672222222222,A
42A,0.996358,13,1.015228,F,Control,7,yak_Ore,yak,Ore,0.00145153846153847,A
42A,1.023218,5,1.02902,F,Rotenone,7,yak_Ore,yak,Ore,0.00116040000000002,A
42A,1.01414,20,1.031528,M,Control,3,yak_Ore,yak,Ore,0.000869399999999998,A
42A,1.037166,19,1.053846,M,Rotenone,3,yak_Ore,yak,Ore,0.000877894736842107,A
42A,0.993826,11,1.007578,F,Control,2,yak_Ore,yak,Ore,0.00125018181818183,A
42A,0.999316,7,1.009006,F,Control,2,yak_Ore,yak,Ore,0.00138428571428573,A
42A,0.947932,12,0.957616,M,Control,7,yak_Ore,yak,Ore,0.000807000000000002,A
42A,1.009356,15,1.022244,M,Control,3,yak_Ore,yak,Ore,0.000859200000000001,A
42A,0.974704,13,0.984708,M,Control,7,yak_Ore,yak,Ore,0.000769538461538463,A
42A,1.002742,13,1.01373,M,Rotenone,4,yak_Ore,yak,Ore,0.000845230769230769,A
42A,1.055284,11,1.071532,F,Rotenone,3,yak_Ore,yak,Ore,0.00147709090909089,A
