Mito,Nuc,Sex,Y,Set,Build,Treatment,Stock.x,Stock.y
Ore,Ore,F,0.944547134935305,5,parental,Control,Ore,Ore
ZH26,Ore,F,0.209796672828096,5,B,Control,8B,8B
ZH26,Ore,F,0.0480591497227357,5,B,Control,8B,8B
ZH26,Ore,F,0.405730129390019,5,B,Control,8B,8B
ZH26,Ore,F,0.99815157116451,5,B,Control,8B,8B
ZH26,Ore,F,0.83641404805915,5,B,Control,8B,8B
ZH26,Ore,F,0.882624768946396,5,B,Control,8B,8B
ZH26,Ore,F,0.797597042513863,5,B,Control,8B,8B
ZH26,Ore,F,0.118299445471349,5,B,Control,8B,8B
ZH26,Ore,F,0.433456561922366,5,B,Control,8B,8B
ZH26,Ore,F,0.816081330868762,5,B,Control,8B,8B
ZH26,Ore,F,0.88539741219963,5,B,Control,8B,8B
ZH26,Ore,F,0.902957486136784,5,B,Control,8B,8B
ZH26,Ore,F,0.266173752310536,5,B,Control,8B,8B
ZH26,Ore,F,0.306839186691312,5,B,Control,8B,8B
ZH26,Ore,F,0.388170055452865,5,B,Control,8B,8B
ZH26,Ore,F,0.747689463955638,5,B,Control,8B,8B
ZH26,Ore,F,0.827171903881701,5,B,Control,8B,8B
ZH26,Ore,F,0.83456561922366,5,B,Control,8B,8B
ZH26,Ore,F,0.755083179297597,5,B,Control,8B,8B
ZH26,Ore,F,0.77449168207024,5,B,Control,8B,8B
ZH26,Ore,F,0.595194085027726,5,B,Control,8B,8B
ZH26,Ore,F,0.646025878003697,5,B,Control,8B,8B
ZH26,Ore,F,0.840110905730129,5,B,Control,8B,8B
ZH26,Ore,F,0.755083179297597,5,B,Control,8B,8B
ZH26,Ore,F,0.459334565619224,5,B,Control,8B,8B
ZH26,Ore,F,0.716266173752311,5,B,Control,8B,8B
ZH26,Ore,F,0.766173752310536,5,B,Control,8B,8B
ZH26,Ore,F,0.800369685767098,5,B,Control,8B,8B
ZH26,Ore,F,0.924214417744917,5,B,Control,8B,8B
ZH26,Ore,F,0.480591497227357,5,B,Control,8B,8B
ZH26,Ore,F,0.514787430683919,5,B,Control,8B,8B
ZH26,Ore,F,0.709796672828096,5,B,Control,8B,8B
ZH26,Ore,F,0.818853974121996,5,B,Control,8B,8B
ZH26,Ore,F,0.83641404805915,5,B,Control,8B,8B
ZH26,Ore,F,0.846580406654344,5,B,Control,8B,8B
ZH26,Ore,F,0.659889094269871,5,B,Control,8B,8B
ZH26,Ore,F,0.678373382624769,5,B,Control,8B,8B
ZH26,Ore,F,0.807763401109057,5,B,Control,8B,8B
ZH26,Ore,F,0.823475046210721,5,B,Control,8B,8B
ZH26,Ore,F,0.688539741219963,5,B,Control,8B,8B
ZH26,Ore,F,0.692236598890943,5,B,Control,8B,8B
ZH26,Ore,F,0.77634011090573,5,B,Control,8B,8B
ZH26,Ore,F,0.823475046210721,5,B,Control,8B,8B
ZH26,Ore,F,0.652495378927911,5,B,Control,8B,8B
ZH26,Ore,F,0.750462107208872,5,B,Control,8B,8B
ZH26,Ore,F,0.809611829944547,5,B,Control,8B,8B
ZH26,Ore,F,0.620147874306839,5,B,Control,8B,8B
ZH26,Ore,F,0.664510166358595,5,B,Control,8B,8B
ZH26,Ore,F,0.881700554528651,5,B,Control,8B,8B
ZH26,Ore,F,0.929759704251386,5,B,Control,8B,8B
ZH26,Ore,F,0.644177449168207,5,B,Control,8B,8B
ZH26,Ore,F,0.750462107208872,5,B,Control,8B,8B
ZH26,Ore,F,0.880776340110906,5,B,Control,8B,8B
ZH26,Ore,F,0.918669131238447,5,B,Control,8B,8B
ZH26,Ore,F,0.585027726432532,5,B,Control,8B,8B
ZH26,Ore,F,0.764325323475046,5,B,Control,8B,8B
ZH26,Ore,F,0.56007393715342,5,B,Control,8B,8B
ZH26,Ore,F,0.666358595194085,5,B,Control,8B,8B
ZH26,Ore,F,0.71996303142329,5,B,Control,8B,8B
ZH26,Ore,F,0.823475046210721,5,B,Control,8B,8B
ZH26,Ore,F,0.703327171903882,5,B,Control,8B,8B
ZH26,Ore,F,0.714417744916821,5,B,Control,8B,8B
ZH26,Ore,F,0.746765249537893,5,B,Control,8B,8B
ZH26,Ore,F,0.798521256931608,5,B,Control,8B,8B
ZH26,Ore,F,0.882624768946396,5,B,Control,8B,8B
ZH26,Ore,F,0.714417744916821,5,B,Control,8B,8B
ZH26,Ore,F,0.984288354898336,5,B,Control,8B,8B
ZH26,Ore,F,0.709796672828096,5,B,Control,8B,8B
ZH26,Ore,F,0.976894639556377,5,B,Control,8B,8B
ZH26,Ore,F,0.7181146025878,5,B,Control,8B,8B
ZH26,Ore,F,0.938077634011091,5,B,Control,8B,8B
ZH26,Ore,M,0.997227356746765,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.791127541589649,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.900184842883549,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.77818853974122,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.884473197781885,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.841959334565619,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.845656192236599,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.886321626617375,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.77449168207024,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.902033271719039,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.594269870609982,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.909426987060998,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.714417744916821,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.773567467652495,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.823475046210721,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.866913123844732,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.853974121996303,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.894639556377079,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.775415896487985,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.806839186691312,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.806839186691312,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.853049907578558,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.843807763401109,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.695933456561922,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.700554528650647,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.797597042513863,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.709796672828096,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.72181146025878,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.754158964879852,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.847504621072089,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.860443622920518,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.871534195933457,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.83271719038817,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.848428835489834,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.698706099815157,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.738447319778189,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.839186691312384,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.681146025878004,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.853049907578558,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.795748613678373,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.810536044362292,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.77264325323475,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.779112754158965,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.985212569316081,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.573937153419593,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.853049907578558,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.730129390018484,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.764325323475046,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.805914972273567,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.814232902033272,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.66913123844732,5,B,Rotenone,8B,8B
ZH26,Ore,M,0.978743068391867,5,B,Rotenone,8B,8B
Ore,Ore,M,0.0240295748613678,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.99815157116451,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.993530499075786,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.275415896487985,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.876155268022181,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.825323475046211,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.909426987060998,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.77449168207024,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.841035120147874,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.258780036968577,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.770794824399261,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.900184842883549,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.61275415896488,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.812384473197782,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.88539741219963,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.293900184842883,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.850277264325323,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.894639556377079,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.914972273567468,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.7818853974122,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.759704251386322,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.788354898336414,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.861367837338262,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.762476894639556,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.807763401109057,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.817005545286506,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.839186691312384,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.925138632162662,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.648798521256932,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.83271719038817,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.928835489833641,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.740295748613678,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.817929759704251,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.855822550831793,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.866913123844732,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.67097966728281,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.728280961182994,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.854898336414048,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.466728280961183,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.768022181146026,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.782809611829945,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.784658040665434,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.872458410351201,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.953789279112754,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.605360443622921,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.654343807763401,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.792051756007394,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.671903881700554,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.688539741219963,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.689463955637708,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.851201478743068,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.495378927911275,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.551756007393715,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.615526802218115,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.801293900184843,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.824399260628466,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.909426987060998,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.788354898336414,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.650646950092421,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.734750462107209,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.752310536044362,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.804990757855823,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.847504621072089,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.983364140480592,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.685767097966728,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.738447319778189,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.770794824399261,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.532347504621072,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.987060998151571,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.651571164510166,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.709796672828096,5,parental,Rotenone,Ore,Ore
Ore,Ore,M,0.975970425138632,5,parental,Rotenone,Ore,Ore
ZW09,Ore,F,0.193160813308688,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.99815157116451,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.126617375231054,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.865064695009242,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.256007393715342,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.61275415896488,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.0406654343807763,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.890018484288355,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.417744916820702,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.879852125693161,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.827171903881701,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.950092421441775,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.301293900184843,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.759704251386322,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.761552680221811,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.861367837338262,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.814232902033272,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.848428835489834,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.890018484288355,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.66913123844732,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.927911275415896,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.875231053604436,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.879852125693161,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.765249537892791,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.907578558225508,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.642329020332717,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.788354898336414,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.745841035120148,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.854898336414048,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.908502772643253,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.807763401109057,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.829944547134935,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.847504621072089,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.719038817005545,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.747689463955638,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.817929759704251,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.823475046210721,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.848428835489834,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.804990757855823,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.846580406654344,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.687615526802218,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.842883548983364,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.735674676524954,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.702402957486137,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.794824399260629,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.559149722735675,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.695933456561922,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.733826247689464,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.794824399260629,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.750462107208872,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.760628465804067,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.714417744916821,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.737523105360444,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.716266173752311,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.7181146025878,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.773567467652495,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.902957486136784,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.664510166358595,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.741219963031423,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.580406654343808,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.479667282809612,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.985212569316081,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.734750462107209,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.78373382624769,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.61090573012939,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.77449168207024,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.845656192236599,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.620147874306839,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.674676524953789,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.877079482439926,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.977818853974122,5,B,Rotenone,5B,5B
ZW09,Ore,F,0.987060998151571,5,B,Rotenone,5B,5B
ZH26,375,M,0.99815157116451,5,B,Control,17B,17B
ZH26,375,M,0.148798521256932,5,B,Control,17B,17B
ZH26,375,M,0.899260628465804,5,B,Control,17B,17B
ZH26,375,M,0.22735674676525,5,B,Control,17B,17B
ZH26,375,M,0.901109057301294,5,B,Control,17B,17B
ZH26,375,M,0.959334565619224,5,B,Control,17B,17B
ZH26,375,M,0.815157116451017,5,B,Control,17B,17B
ZH26,375,M,0.94731977818854,5,B,Control,17B,17B
ZH26,375,M,0.952865064695009,5,B,Control,17B,17B
ZH26,375,M,0.8909426987061,5,B,Control,17B,17B
ZH26,375,M,0.837338262476895,5,B,Control,17B,17B
ZH26,375,M,0.865988909426987,5,B,Control,17B,17B
ZH26,375,M,0.879852125693161,5,B,Control,17B,17B
ZH26,375,M,0.83086876155268,5,B,Control,17B,17B
ZH26,375,M,0.926987060998152,5,B,Control,17B,17B
ZH26,375,M,0.866913123844732,5,B,Control,17B,17B
ZH26,375,M,0.907578558225508,5,B,Control,17B,17B
ZH26,375,M,0.94362292051756,5,B,Control,17B,17B
ZH26,375,M,0.974121996303142,5,B,Control,17B,17B
ZH26,375,M,0.893715341959335,5,B,Control,17B,17B
ZH26,375,M,0.826247689463956,5,B,Control,17B,17B
ZH26,375,M,0.94916820702403,5,B,Control,17B,17B
ZH26,375,M,0.792975970425139,5,B,Control,17B,17B
ZH26,375,M,0.841035120147874,5,B,Control,17B,17B
ZH26,375,M,0.845656192236599,5,B,Control,17B,17B
ZH26,375,M,0.862292051756007,5,B,Control,17B,17B
ZH26,375,M,0.324399260628466,5,B,Control,17B,17B
ZH26,375,M,0.959334565619224,5,B,Control,17B,17B
ZH26,375,M,0.817005545286506,5,B,Control,17B,17B
ZH26,375,M,0.82902033271719,5,B,Control,17B,17B
ZH26,375,M,0.904805914972274,5,B,Control,17B,17B
ZH26,375,M,0.916820702402958,5,B,Control,17B,17B
ZH26,375,M,0.944547134935305,5,B,Control,17B,17B
ZH26,375,M,0.821626617375231,5,B,Control,17B,17B
ZH26,375,M,0.870609981515712,5,B,Control,17B,17B
ZH26,375,M,0.502772643253235,5,B,Control,17B,17B
ZH26,375,M,0.640480591497227,5,B,Control,17B,17B
ZH26,375,M,0.891866913123845,5,B,Control,17B,17B
ZH26,375,M,0.933456561922366,5,B,Control,17B,17B
ZH26,375,M,0.956561922365989,5,B,Control,17B,17B
ZH26,375,M,0.731053604436229,5,B,Control,17B,17B
ZH26,375,M,0.835489833641405,5,B,Control,17B,17B
ZH26,375,M,0.903881700554529,5,B,Control,17B,17B
ZH26,375,M,0.803142329020333,5,B,Control,17B,17B
ZH26,375,M,0.984288354898336,5,B,Control,17B,17B
ZH26,375,M,0.7181146025878,5,B,Control,17B,17B
ZH26,375,M,0.82902033271719,5,B,Control,17B,17B
ZH26,375,M,0.865988909426987,5,B,Control,17B,17B
ZH26,375,M,0.956561922365989,5,B,Control,17B,17B
ZH26,375,M,0.963031423290203,5,B,Control,17B,17B
ZH26,375,M,0.808687615526802,5,B,Control,17B,17B
ZH26,375,M,0.711645101663586,5,B,Control,17B,17B
ZH26,375,M,0.724584103512015,5,B,Control,17B,17B
ZH26,375,M,0.83271719038817,5,B,Control,17B,17B
ZH26,375,M,0.858595194085028,5,B,Control,17B,17B
ZH26,375,M,0.858595194085028,5,B,Control,17B,17B
ZH26,375,M,0.934380776340111,5,B,Control,17B,17B
ZH26,375,M,0.864140480591497,5,B,Control,17B,17B
ZH26,375,M,0.969500924214418,5,B,Control,17B,17B
ZH26,375,M,0.793900184842883,5,B,Control,17B,17B
ZH26,375,M,0.750462107208872,5,B,Control,17B,17B
ZH26,375,M,0.502772643253235,5,B,Control,17B,17B
ZH26,375,M,0.687615526802218,5,B,Control,17B,17B
ZH26,375,M,0.668207024029575,5,B,Control,17B,17B
ZH26,375,M,0.984288354898336,5,B,Control,17B,17B
ZH26,375,M,0.656192236598891,5,B,Control,17B,17B
ZH26,375,M,0.937153419593346,5,B,Control,17B,17B
ZH26,375,M,0.978743068391867,5,B,Control,17B,17B
ZH26,375,F,0.902957486136784,5,B,Rotenone,17B,17B
ZH26,375,F,0.841959334565619,5,B,Rotenone,17B,17B
ZH26,375,F,0.869685767097967,5,B,Rotenone,17B,17B
ZH26,375,F,0.999075785582255,5,B,Rotenone,17B,17B
ZH26,375,F,0.902957486136784,5,B,Rotenone,17B,17B
ZH26,375,F,0.956561922365989,5,B,Rotenone,17B,17B
ZH26,375,F,0.866913123844732,5,B,Rotenone,17B,17B
ZH26,375,F,0.895563770794824,5,B,Rotenone,17B,17B
ZH26,375,F,0.820702402957486,5,B,Rotenone,17B,17B
ZH26,375,F,0.854898336414048,5,B,Rotenone,17B,17B
ZH26,375,F,0.890018484288355,5,B,Rotenone,17B,17B
ZH26,375,F,0.971349353049908,5,B,Rotenone,17B,17B
ZH26,375,F,0.954713493530499,5,B,Rotenone,17B,17B
ZH26,375,F,0.841959334565619,5,B,Rotenone,17B,17B
ZH26,375,F,0.759704251386322,5,B,Rotenone,17B,17B
ZH26,375,F,0.791127541589649,5,B,Rotenone,17B,17B
ZH26,375,F,0.910351201478743,5,B,Rotenone,17B,17B
ZH26,375,F,0.915896487985213,5,B,Rotenone,17B,17B
ZH26,375,F,0.811460258780037,5,B,Rotenone,17B,17B
ZH26,375,F,0.846580406654344,5,B,Rotenone,17B,17B
ZH26,375,F,0.877079482439926,5,B,Rotenone,17B,17B
ZH26,375,F,0.905730129390019,5,B,Rotenone,17B,17B
ZH26,375,F,0.856746765249538,5,B,Rotenone,17B,17B
ZH26,375,F,0.857670979667283,5,B,Rotenone,17B,17B
ZH26,375,F,0.877079482439926,5,B,Rotenone,17B,17B
ZH26,375,F,0.684842883548983,5,B,Rotenone,17B,17B
ZH26,375,F,0.797597042513863,5,B,Rotenone,17B,17B
ZH26,375,F,0.94731977818854,5,B,Rotenone,17B,17B
ZH26,375,F,0.426062846580407,5,B,Rotenone,17B,17B
ZH26,375,F,0.746765249537893,5,B,Rotenone,17B,17B
ZH26,375,F,0.809611829944547,5,B,Rotenone,17B,17B
ZH26,375,F,0.806839186691312,5,B,Rotenone,17B,17B
ZH26,375,F,0.587800369685767,5,B,Rotenone,17B,17B
ZH26,375,F,0.743068391866913,5,B,Rotenone,17B,17B
ZH26,375,F,0.89279112754159,5,B,Rotenone,17B,17B
ZH26,375,F,0.94547134935305,5,B,Rotenone,17B,17B
ZH26,375,F,0.510166358595194,5,B,Rotenone,17B,17B
ZH26,375,F,0.849353049907579,5,B,Rotenone,17B,17B
ZH26,375,F,0.764325323475046,5,B,Rotenone,17B,17B
ZH26,375,F,0.768946395563771,5,B,Rotenone,17B,17B
ZH26,375,F,0.837338262476895,5,B,Rotenone,17B,17B
ZH26,375,F,0.736598890942699,5,B,Rotenone,17B,17B
ZH26,375,F,0.927911275415896,5,B,Rotenone,17B,17B
ZH26,375,F,0.814232902033272,5,B,Rotenone,17B,17B
ZH26,375,F,0.77818853974122,5,B,Rotenone,17B,17B
ZH26,375,F,0.807763401109057,5,B,Rotenone,17B,17B
Bei04,375,M,0.99815157116451,5,B,Rotenone,38B,38B
Bei04,375,M,1,5,B,Rotenone,38B,38B
Bei04,375,M,0.174676524953789,5,B,Rotenone,38B,38B
Bei04,375,M,0.0314232902033271,5,B,Rotenone,38B,38B
Bei04,375,M,0.967652495378928,5,B,Rotenone,38B,38B
Bei04,375,M,0.144177449168207,5,B,Rotenone,38B,38B
Bei04,375,M,0.924214417744917,5,B,Rotenone,38B,38B
Bei04,375,M,0.879852125693161,5,B,Rotenone,38B,38B
Bei04,375,M,0.888170055452865,5,B,Rotenone,38B,38B
Bei04,375,M,0.847504621072089,5,B,Rotenone,38B,38B
Bei04,375,M,0.974121996303142,5,B,Rotenone,38B,38B
Bei04,375,M,1,5,B,Rotenone,38B,38B
Bei04,375,M,0.974121996303142,5,B,Rotenone,38B,38B
Bei04,375,M,0.27818853974122,5,B,Rotenone,38B,38B
Bei04,375,M,0.94177449168207,5,B,Rotenone,38B,38B
Bei04,375,M,0.891866913123845,5,B,Rotenone,38B,38B
Bei04,375,M,0.910351201478743,5,B,Rotenone,38B,38B
Bei04,375,M,0.984288354898336,5,B,Rotenone,38B,38B
Bei04,375,M,0.886321626617375,5,B,Rotenone,38B,38B
Bei04,375,M,0.936229205175601,5,B,Rotenone,38B,38B
Bei04,375,M,0.955637707948244,5,B,Rotenone,38B,38B
Bei04,375,M,0.853049907578558,5,B,Rotenone,38B,38B
Bei04,375,M,0.902033271719039,5,B,Rotenone,38B,38B
Bei04,375,M,0.976894639556377,5,B,Rotenone,38B,38B
Bei04,375,M,0.979667282809612,5,B,Rotenone,38B,38B
Bei04,375,M,0.844731977818854,5,B,Rotenone,38B,38B
Bei04,375,M,0.990757855822551,5,B,Rotenone,38B,38B
Bei04,375,M,0.888170055452865,5,B,Rotenone,38B,38B
Bei04,375,M,0.939001848428835,5,B,Rotenone,38B,38B
Bei04,375,M,0.890018484288355,5,B,Rotenone,38B,38B
Bei04,375,M,0.862292051756007,5,B,Rotenone,38B,38B
Bei04,375,M,0.890018484288355,5,B,Rotenone,38B,38B
Bei04,375,M,0.779112754158965,5,B,Rotenone,38B,38B
